URL in opinion,CL ID,Case name,CL address,Date opinion was filed,Opinion download URL,Citation count
http://www.gw2k.com/corpinfo/press/1996/,118061,"Denver Area Ed. Telecommunications Consortium, Inc. v. FCC",http://courtlistener.org/opinion/118061/denver-area-ed-telecommunications-consortium-inc-v/,1996-06-28,None,85
http://www.usatoday.com/life/cyber/bonus/cb006.htm,118061,"Denver Area Ed. Telecommunications Consortium, Inc. v. FCC",http://courtlistener.org/opinion/118061/denver-area-ed-telecommunications-consortium-inc-v/,1996-06-28,None,85
http://www.gw2k.com/corpinfo/press/1996/destin.htm,118061,"Denver Area Ed. Telecommunications Consortium, Inc. v. FCC",http://courtlistener.org/opinion/118061/denver-area-ed-telecommunications-consortium-inc-v/,1996-06-28,None,85
http://www.kfu.com/,118144,Washington v. Glucksberg,http://courtlistener.org/opinion/118144/washington-v-glucksberg/,1997-06-26,None,664
http://us.imdb.com/,118224,Muscarello v. United States,http://courtlistener.org/opinion/118224/muscarello-v-united-states/,1998-06-08,None,364
http://www.geocities.com/Hollywood/8915/,118224,Muscarello v. United States,http://courtlistener.org/opinion/118224/muscarello-v-united-states/,1998-06-08,None,364
http://www.census.gov/pub/govs/apes/97stus.txt.</p><p>[41],118318,Alden v. Maine,http://courtlistener.org/opinion/118318/alden-v-maine/,1999-06-23,None,383
http://www.courtinfo.ca.gov/cgi,118339,Roe v. Flores-Ortega,http://courtlistener.org/opinion/118339/roe-v-flores-ortega/,2000-02-23,None,808
http://www.courtinfo.ca.gov/forms/,118339,Roe v. Flores-Ortega,http://courtlistener.org/opinion/118339/roe-v-flores-ortega/,2000-02-23,None,808
http://www.pap.,118351,Garner v. Jones,http://courtlistener.org/opinion/118351/garner-v-jones/,2000-04-18,None,174
http://www.pap.state.ga.us/pr,118351,Garner v. Jones,http://courtlistener.org/opinion/118351/garner-v-jones/,2000-04-18,None,174
http://www.pap.state.ga.us/NewRelea.nsf,118351,Garner v. Jones,http://courtlistener.org/opinion/118351/garner-v-jones/,2000-04-18,None,174
http://www.pap.state.ga.us/NRFrames.htm,118351,Garner v. Jones,http://courtlistener.org/opinion/118351/garner-v-jones/,2000-04-18,None,174
http://www.pap.state.ga.us/,118351,Garner v. Jones,http://courtlistener.org/opinion/118351/garner-v-jones/,2000-04-18,None,174
http://www.hcfa.gov/stats/nhe-oact/tables/,118365,Fischer v. United States,http://courtlistener.org/opinion/118365/fischer-v-united-states/,2000-05-15,None,73
http://www.eurunion.org/news/summit/Summit,118379,Crosby v. National Foreign Trade Council,http://courtlistener.org/opinion/118379/crosby-v-national-foreign-trade-council/,2000-06-19,None,311
http://www.eurunion.org/partner/summit/Summit9912/,118379,Crosby v. National Foreign Trade Council,http://courtlistener.org/opinion/118379/crosby-v-national-foreign-trade-council/,2000-06-19,None,311
http://www.ncsc.dni.us/divisions/research/csp/,118381,Apprendi v. New Jersey,http://courtlistener.org/opinion/118381/apprendi-v-new-jersey/,2000-06-26,None,10580
http://www.ncsc.dni.us/divisions/,118381,Apprendi v. New Jersey,http://courtlistener.org/opinion/118381/apprendi-v-new-jersey/,2000-06-26,None,10580
http://primary98.ss.ca.gov/Final/,118382,California Democratic Party v. Jones,http://courtlistener.org/opinion/118382/california-democratic-party-v-jones/,2000-06-26,None,74
http://www.ss.ca.gov/,118382,California Democratic Party v. Jones,http://courtlistener.org/opinion/118382/california-democratic-party-v-jones/,2000-06-26,None,74
http://primary98.ss.ca.gov/Final/Official,118382,California Democratic Party v. Jones,http://courtlistener.org/opinion/118382/california-democratic-party-v-jones/,2000-06-26,None,74
http://www.ss.ca.gov/elections/elections,118382,California Democratic Party v. Jones,http://courtlistener.org/opinion/118382/california-democratic-party-v-jones/,2000-06-26,None,74
http://www.adr.org/education/education/,118394,Green Tree Financial Corp.-Ala. v. Randolph,http://courtlistener.org/opinion/118394/green-tree-financial-corp-ala-v-randolph/,2000-12-11,None,581
http://www.adr.org/education/education/consumer_protocol.html.</p>,118394,Green Tree Financial Corp.-Ala. v. Randolph,http://courtlistener.org/opinion/118394/green-tree-financial-corp-ala-v-randolph/,2000-12-11,None,581
http://www.ohnd.uscourts.gov/,118436,Becker v. Montgomery,http://courtlistener.org/opinion/118436/becker-v-montgomery/,2001-06-04,None,68
http://www.ohnd.uscourts.gov/Electronic_Filing/user.pdf),118436,Becker v. Montgomery,http://courtlistener.org/opinion/118436/becker-v-montgomery/,2001-06-04,None,68
http://herndon1.sdrdc.com/cgi-bin/com_supopp/C00339291;,118456,Federal Election Comm'n v. Colorado Republican Federal Campaign Comm.,http://courtlistener.org/opinion/118456/federal-election-commn-v-colorado-republican-feder/,2001-06-25,None,64
http://herndon1.sdrdc.com/cgi-bin/com,118456,Federal Election Comm'n v. Colorado Republican Federal Campaign Comm.,http://courtlistener.org/opinion/118456/federal-election-commn-v-colorado-republican-feder/,2001-06-25,None,64
http://herndon1.sdrdc.com/cgi-bin/com_supopp/C00089136.</p>,118456,Federal Election Comm'n v. Colorado Republican Federal Campaign Comm.,http://courtlistener.org/opinion/118456/federal-election-commn-v-colorado-republican-feder/,2001-06-25,None,64
http://herndon1.sdrdc.com/cgi-bin/com_supopp/C00000422;,118456,Federal Election Comm'n v. Colorado Republican Federal Campaign Comm.,http://courtlistener.org/opinion/118456/federal-election-commn-v-colorado-republican-feder/,2001-06-25,None,64
http://herndon1.sdrdc.com/cgi-bin/com_supopp/C00089136;,118456,Federal Election Comm'n v. Colorado Republican Federal Campaign Comm.,http://courtlistener.org/opinion/118456/federal-election-commn-v-colorado-republican-feder/,2001-06-25,None,64
http://herndon1.sdrdc.com/,118456,Federal Election Comm'n v. Colorado Republican Federal Campaign Comm.,http://courtlistener.org/opinion/118456/federal-election-commn-v-colorado-republican-feder/,2001-06-25,None,64
http://herndon1.sdrdc.com/cgi-bin/com_supopp/C00024521;,118456,Federal Election Comm'n v. Colorado Republican Federal Campaign Comm.,http://courtlistener.org/opinion/118456/federal-election-commn-v-colorado-republican-feder/,2001-06-25,None,64
http://herndon1.sdrdc.com/cgi-bin/com_supopp/C00068692;,118456,Federal Election Comm'n v. Colorado Republican Federal Campaign Comm.,http://courtlistener.org/opinion/118456/federal-election-commn-v-colorado-republican-feder/,2001-06-25,None,64
http://herndon1.sdrdc.com/cgi-bin/com_supopp/C00023580.</p>,118456,Federal Election Comm'n v. Colorado Republican Federal Campaign Comm.,http://courtlistener.org/opinion/118456/federal-election-commn-v-colorado-republican-feder/,2001-06-25,None,64
http://herndon1.sdrdc.com/cgi-bin/,118456,Federal Election Comm'n v. Colorado Republican Federal Campaign Comm.,http://courtlistener.org/opinion/118456/federal-election-commn-v-colorado-republican-feder/,2001-06-25,None,64
http://www.naag.org.,118458,Lorillard Tobacco Co. v. Reilly,http://courtlistener.org/opinion/118458/lorillard-tobacco-co-v-reilly/,2001-06-28,None,164
http://www.eeoc.gov/stats/enforcement.html.,118475,"EEOC v. Waffle House, Inc.",http://courtlistener.org/opinion/118475/eeoc-v-waffle-house-inc/,2002-01-15,None,234
http://www.oftel.gov.uk/,118502,Verizon Communications Inc. v. FCC,http://courtlistener.org/opinion/118502/verizon-communications-inc-v-fcc/,2002-05-13,None,89
http://europa.eu.int/,118502,Verizon Communications Inc. v. FCC,http://courtlistener.org/opinion/118502/verizon-communications-inc-v-fcc/,2002-05-13,None,89
http://www.advocacyone.org/deathpenalty.html,121158,Atkins v. Virginia,http://courtlistener.org/opinion/121158/atkins-v-virginia/,2002-06-20,None,871
http://www.web.amnesty.org/,121165,Ring v. Arizona,http://courtlistener.org/opinion/121165/ring-v-arizona/,2002-06-24,None,1460
http://www.web.amnesty.org/rmp/dplibrary.nsf,121165,Ring v. Arizona,http://courtlistener.org/opinion/121165/ring-v-arizona/,2002-06-24,None,1460
http://www.cmsdnet.net/administration/EducationalServices/magnet.htm,121168,Zelman v. Simmons-Harris,http://courtlistener.org/opinion/121168/zelman-v-simmons-harris/,2002-06-27,None,98
http://www.dor.,121168,Zelman v. Simmons-Harris,http://courtlistener.org/opinion/121168/zelman-v-simmons-harris/,2002-06-27,None,98
http://www.cmsdnet.net/,121168,Zelman v. Simmons-Harris,http://courtlistener.org/opinion/121168/zelman-v-simmons-harris/,2002-06-27,None,98
http://www.dat.state.md.us/sdatweb/stats/,121168,Zelman v. Simmons-Harris,http://courtlistener.org/opinion/121168/zelman-v-simmons-harris/,2002-06-27,None,98
http://www.mergerwatch.org/inthenews/,121168,Zelman v. Simmons-Harris,http://courtlistener.org/opinion/121168/zelman-v-simmons-harris/,2002-06-27,None,98
http://www.dat.state.md.us/sdatweb/stats/01ar_rpt.html;,121168,Zelman v. Simmons-Harris,http://courtlistener.org/opinion/121168/zelman-v-simmons-harris/,2002-06-27,None,98
http://www.ode.state.oh.us/community_,121168,Zelman v. Simmons-Harris,http://courtlistener.org/opinion/121168/zelman-v-simmons-harris/,2002-06-27,None,98
http://www.justiceatstake.,121170,Republican Party of Minn. v. White,http://courtlistener.org/opinion/121170/republican-party-of-minn-v-white/,2002-06-27,None,114
http://www.pridesurveys.com/us00.pdf,121171,Board of Ed. of Independent School Dist. No. 92 of Pottawatomie Cty. v. Earls,http://courtlistener.org/opinion/121171/board-of-ed-of-independent-school-dist-no-92-of-po/,2002-06-27,None,126
http://www.pridesurveys.com/main/supportfiles/,121171,Board of Ed. of Independent School Dist. No. 92 of Pottawatomie Cty. v. Earls,http://courtlistener.org/opinion/121171/board-of-ed-of-independent-school-dist-no-92-of-po/,2002-06-27,None,126
http://www.gao.gov/new.items/ai00267r.pdf,122253,Barnhart v. Peabody Coal Co.,http://courtlistener.org/opinion/122253/barnhart-v-peabody-coal-co/,2003-01-15,None,97
http://policy.ssa.gov/poms.nsf/aboutpoms,122259,Washington State Dept. of Social and Health Servs. v. Guardianship Estate of Keffeler,http://courtlistener.org/opinion/122259/washington-state-dept-of-social-and-health-servs-v/,2003-02-25,None,84
http://www.mrm.mms.gov/Stats/pdfdocs/lse_term.pdf,122264,United States v. Navajo Nation,http://courtlistener.org/opinion/122264/united-states-v-navajo-nation/,2003-03-04,None,47
http://www.mrm.mms.gov/stats/,122264,United States v. Navajo Nation,http://courtlistener.org/opinion/122264/united-states-v-navajo-nation/,2003-03-04,None,47
http://www.law.onu.edu/faculty/streib/juvdeath.pdf,124465,In Re Stanford,http://courtlistener.org/opinion/124465/in-re-stanford/,2002-10-21,http://bulk.resource.org/courts.gov/c/US/537/537.US.968.01-10009.html,4
http://167.10.5.131/Ct0601_0700/0652/1M11INDV.PDF,127886,"Illinois Ex Rel. Lisa Madigan, Attorney General of Illinois v. Telemarketing Associates, Inc.",http://courtlistener.org/opinion/127886/illinois-ex-rel-lisa-madigan-attorney-general/,2003-05-05,http://bulk.resource.org/courts.gov/c/US/538/538.US.1.01-1806.html,0
"http://www.dol.gov/ebsa/faqs/faq_claims_proc_reg.html,",127890,The Black & Decker Disability Plan v. Kenneth L. Nord,http://courtlistener.org/opinion/127890/the-black-decker-disability-plan-petitioner-v/,2003-05-27,http://bulk.resource.org/courts.gov/c/US/538/538.US.1.02-469.html,0
http://www.ojp.usdoj.gov/bjs/prisons.htm,127897,Ewing v. California,http://courtlistener.org/opinion/127897/ewing-v-california/,2003-03-05,None,1090
http://www.bls.gov,127897,Ewing v. California,http://courtlistener.org/opinion/127897/ewing-v-california/,2003-03-05,None,1090
http://www.dps.state.ak.us/nSorcr/asp/,127899,Smith v. Doe,http://courtlistener.org/opinion/127899/smith-v-doe/,2003-03-05,None,329
http://seer.cancer.gov/csr/XXXX_XXXX/overview.pdf,127901,Norfolk & Western R. Co. v. Ayers,http://courtlistener.org/opinion/127901/norfolk-western-r-co-v-ayers/,2003-03-10,None,48
http://seer.cancer.gov/csr/1973_1999/overview.pdf,127901,Norfolk & Western R. Co. v. Ayers,http://courtlistener.org/opinion/127901/norfolk-western-r-co-v-ayers/,2003-03-10,None,48
http://seer.,127901,Norfolk & Western R. Co. v. Ayers,http://courtlistener.org/opinion/127901/norfolk-western-r-co-v-ayers/,2003-03-10,None,48
http://167.10.5.131/Ct0601_0700/0652/1M11INDV.PDF,127918,"Illinois Ex Rel. Madigan, Attorney General of Illinois v. Telemarketing Associates, Inc.",http://courtlistener.org/opinion/127918/illinois-ex-rel-madigan-attorney-general-of-illino/,2003-05-05,http://bulk.resource.org/courts.gov/c/US/538/538.US.600.01-1806.html,23
"http://www.dol.gov/ebsa/faqs/faq_claims_proc_reg.html,",127929,Black & Decker Disability Plan v. Nord,http://courtlistener.org/opinion/127929/black-decker-disability-plan-v-nord/,2003-05-27,http://bulk.resource.org/courts.gov/c/US/538/538.US.822.02-469.html,324
http://www.give.org/reports/index.asp,130151,Federal Election Comm'n v. Beaumont,http://courtlistener.org/opinion/130151/federal-election-commn-v-beaumont/,2003-06-16,None,58
http://www.aarp.org/press/disclosure.html,130151,Federal Election Comm'n v. Beaumont,http://courtlistener.org/opinion/130151/federal-election-commn-v-beaumont/,2003-06-16,None,58
http://www.nclis.gov/statsurv/2000plo.pdf,130153,"United States v. American Library Assn., Inc.",http://courtlistener.org/opinion/130153/united-states-v-american-library-assn-inc/,2003-06-23,None,56
http://www.usccr.gov/pubs/,130154,Gratz v. Bollinger,http://courtlistener.org/opinion/130154/gratz-v-bollinger/,2003-06-23,None,75
http://www.huduser.org/Publications/pdf/Phase1_Report.pdf,130154,Gratz v. Bollinger,http://courtlistener.org/opinion/130154/gratz-v-bollinger/,2003-06-23,None,75
http://www.civilrightsproject.harvard.edu/research/reseg03/,130154,Gratz v. Bollinger,http://courtlistener.org/opinion/130154/gratz-v-bollinger/,2003-06-23,None,75
http://www.civilrightsproject.harvard.edu/research/affirmativeaction/,130154,Gratz v. Bollinger,http://courtlistener.org/opinion/130154/gratz-v-bollinger/,2003-06-23,None,75
http://www.law.,130155,Grutter v. Bollinger,http://courtlistener.org/opinion/130155/grutter-v-bollinger/,2003-06-23,None,162
http://www.civilrightsproject.harvard.edu/research/,130155,Grutter v. Bollinger,http://courtlistener.org/opinion/130155/grutter-v-bollinger/,2003-06-23,None,162
http://www.,130155,Grutter v. Bollinger,http://courtlistener.org/opinion/130155/grutter-v-bollinger/,2003-06-23,None,162
http://www.michiganlawyersweekly.com/,130155,Grutter v. Bollinger,http://courtlistener.org/opinion/130155/grutter-v-bollinger/,2003-06-23,None,162
http://www.ucop.edu/,130155,Grutter v. Bollinger,http://courtlistener.org/opinion/130155/grutter-v-bollinger/,2003-06-23,None,162
http://www.pirg.org/democracy/democracy.asp?id2=5068.,131149,McConnell v. Federal Election Comm'n,http://courtlistener.org/opinion/131149/mcconnell-v-federal-election-commn/,2003-12-10,None,230
http://www.fec.gov/press/051501congfinact/tables/allcong2000.xls,131149,McConnell v. Federal Election Comm'n,http://courtlistener.org/opinion/131149/mcconnell-v-federal-election-commn/,2003-12-10,None,230
http://www.,131153,"Verizon Communications Inc. v. Law Offices of Curtis v. Trinko, LLP",http://courtlistener.org/opinion/131153/verizon-communications-inc-v-law-offices-of-curtis/,2004-01-13,None,78
http://hraunfoss.,131153,"Verizon Communications Inc. v. Law Offices of Curtis v. Trinko, LLP",http://courtlistener.org/opinion/131153/verizon-communications-inc-v-law-offices-of-curtis/,2004-01-13,None,78
http://news.bbc.co.uk/1/hi/uk/290996.stm,131164,Olympic Airways v. Husain,http://courtlistener.org/opinion/131164/olympic-airways-v-husain/,2004-02-24,None,40
http://www.usps.com/financials/_pdf/GFY03.pdf,131167,Postal Service v. Flamingo Industries (USA) Ltd.,http://courtlistener.org/opinion/131167/postal-service-v-flamingo-industries-usa-ltd/,2004-02-25,None,27
http://212.153.43.18/,134087,"Torres v. Mullin, Warden",http://courtlistener.org/opinion/134087/torres-v-mullin-warden/,2003-11-17,http://bulk.resource.org/courts.gov/c/US/540/540.US.1035.03-5781.html,0
http://212.153.43.18/icjwww/idocket/imus/,134087,"Torres v. Mullin, Warden",http://courtlistener.org/opinion/134087/torres-v-mullin-warden/,2003-11-17,http://bulk.resource.org/courts.gov/c/US/540/540.US.1035.03-5781.html,0
http://212.153.43.18/icjwww/,134087,"Torres v. Mullin, Warden",http://courtlistener.org/opinion/134087/torres-v-mullin-warden/,2003-11-17,http://bulk.resource.org/courts.gov/c/US/540/540.US.1035.03-5781.html,0
http://212.153.43.18/icjwww/idocket/igus/igusjudgment/,134087,"Torres v. Mullin, Warden",http://courtlistener.org/opinion/134087/torres-v-mullin-warden/,2003-11-17,http://bulk.resource.org/courts.gov/c/US/540/540.US.1035.03-5781.html,0
http://www.aceproject.org/main/english/bd/bdy_gb.htm,134735,Vieth v. Jubelirer,http://courtlistener.org/opinion/134735/vieth-v-jubelirer/,2004-04-28,None,84
http://www.legis.state.ia.us/Central/LSB/,134735,Vieth v. Jubelirer,http://courtlistener.org/opinion/134735/vieth-v-jubelirer/,2004-04-28,None,84
http://www.aceproject.org/main/english/bd/bdy_ca.htm,134735,Vieth v. Jubelirer,http://courtlistener.org/opinion/134735/vieth-v-jubelirer/,2004-04-28,None,84
http://www.federalreserve.gov/releases/,134742,Till v. SCS Credit Corp.,http://courtlistener.org/opinion/134742/till-v-scs-credit-corp/,2004-05-17,None,140
http://www.federalreserve.gov/releases/h15/data.htm,134742,Till v. SCS Credit Corp.,http://courtlistener.org/opinion/134742/till-v-scs-credit-corp/,2004-05-17,None,140
http://www.balmoral.com/bdip.htm,134742,Till v. SCS Credit Corp.,http://courtlistener.org/opinion/134742/till-v-scs-credit-corp/,2004-05-17,None,140
http://www.loanmallusa.com/dip.htm,134742,Till v. SCS Credit Corp.,http://courtlistener.org/opinion/134742/till-v-scs-credit-corp/,2004-05-17,None,140
http://www.irs.gov/irm/part4/ch50s19.html.,134750,Central Laborers' Pension Fund v. Heinz,http://courtlistener.org/opinion/134750/central-laborers-pension-fund-v-heinz/,2004-06-07,None,55
http://www.bcpl.net/,136984,Elk Grove Unified School Dist. v. Newdow,http://courtlistener.org/opinion/136984/elk-grove-unified-school-dist-v-newdow/,2004-06-14,None,397
http://www.eisenhower.archives.gov/dl/DDay/SoldiersSailorsAirmen.pdf,136984,Elk Grove Unified School Dist. v. Newdow,http://courtlistener.org/opinion/136984/elk-grove-unified-school-dist-v-newdow/,2004-06-14,None,397
http://www.ut.blm.gov/planning/OTHERS/SRARMP-ROD%20MAY%201991.pdf).</p>,136985,Norton v. Southern Utah Wilderness Alliance,http://courtlistener.org/opinion/136985/norton-v-southern-utah-wilderness-alliance/,2004-06-14,None,261
http://www.ut.blm.gov/planning/OTHERS/SRARMP-ROD%20MAY%201991.pdf).</p><p>[5],136985,Norton v. Southern Utah Wilderness Alliance,http://courtlistener.org/opinion/136985/norton-v-southern-utah-wilderness-alliance/,2004-06-14,None,261
http://www.ut.blm.gov/sanrafaelohv/wtheplan.htm;,136985,Norton v. Southern Utah Wilderness Alliance,http://courtlistener.org/opinion/136985/norton-v-southern-utah-wilderness-alliance/,2004-06-14,None,261
http://www.motorcycles.org,136985,Norton v. Southern Utah Wilderness Alliance,http://courtlistener.org/opinion/136985/norton-v-southern-utah-wilderness-alliance/,2004-06-14,None,261
http://www.defenselink.mil/transcripts/2004/tr20040430-1402.html,137001,Hamdi v. Rumsfeld,http://courtlistener.org/opinion/137001/hamdi-v-rumsfeld/,2004-06-28,None,228
http://www.imf.org/external/np/fin/rates/param_rms_mth.cfm,137726,"Norfolk Southern R. Co. v. James N. Kirby, Pty Ltd.",http://courtlistener.org/opinion/137726/norfolk-southern-r-co-v-james-n-kirby-pty-ltd/,2004-11-09,None,115
http://www.cbanet.org/news/press%,137728,"Koons Buick Pontiac GMC, Inc. v. Nigh",http://courtlistener.org/opinion/137728/koons-buick-pontiac-gmc-inc-v-nigh/,2004-11-30,None,69
http://courts.michigan.gov/scao/courtforms/appeals/cc405.pdf,137732,Kowalski v. Tesmer,http://courtlistener.org/opinion/137732/kowalski-v-tesmer/,2004-12-13,None,88
http://nces.ed.gov/pubs94/94102.pdf.,137732,Kowalski v. Tesmer,http://courtlistener.org/opinion/137732/kowalski-v-tesmer/,2004-12-13,None,88
"http://www.ojp.usdoj.gov/bjs/pub/pdf/ecp.pdf,",137732,Kowalski v. Tesmer,http://courtlistener.org/opinion/137732/kowalski-v-tesmer/,2004-12-13,None,88
http://www.ojp.usdoj.gov/bjs/pub/pdf/dccc.pdf,137732,Kowalski v. Tesmer,http://courtlistener.org/opinion/137732/kowalski-v-tesmer/,2004-12-13,None,88
http://sentencing.typepad.com/sentencing_law_and_policy/files/chris_wray_doj_memo.pdf,137738,United States v. Booker,http://courtlistener.org/opinion/137738/united-states-v-booker/,2005-01-12,None,10391
http://www.ussc.gov/hearings/BlakelyTest.pdf,137738,United States v. Booker,http://courtlistener.org/opinion/137738/united-states-v-booker/,2005-01-12,None,10391
http://sentencing.typepad.com/sentencing_law_and_policy/files/chris_wray_doj_memo.pdf,137739,United States v. Booker,http://courtlistener.org/opinion/137739/united-states-v-booker/,2004-10-01,http://bulk.resource.org/courts.gov/c/US/543/543.US.220.html,318
http://www.ussc.gov/hearings/BlakelyTest.pdf,137739,United States v. Booker,http://courtlistener.org/opinion/137739/united-states-v-booker/,2004-10-01,http://bulk.resource.org/courts.gov/c/US/543/543.US.220.html,318
http://sentencing.,137739,United States v. Booker,http://courtlistener.org/opinion/137739/united-states-v-booker/,2004-10-01,http://bulk.resource.org/courts.gov/c/US/543/543.US.220.html,318
http://www.usdoj.gov/olc/INSDetention.,137740,Jama v. Immigration and Customs Enforcement,http://courtlistener.org/opinion/137740/jama-v-immigration-and-customs-enforcement/,2005-01-12,None,113
http://www.tsa.gov/public/display?theme=32,137742,Illinois v. Caballes,http://courtlistener.org/opinion/137742/illinois-v-caballes/,2005-01-24,None,377
http://www.cbp.gov/xp/cgov/border_security/canines/training_program.xml,137742,Illinois v. Caballes,http://courtlistener.org/opinion/137742/illinois-v-caballes/,2005-01-24,None,377
http://www.aphis.usda.gov/oa/pubs/detdogs.pdf,137742,Illinois v. Caballes,http://courtlistener.org/opinion/137742/illinois-v-caballes/,2005-01-24,None,377
http://www.doc.state.ok.us/docs/policies.htm);,137748,Johnson v. California,http://courtlistener.org/opinion/137748/johnson-v-california/,2005-02-23,None,225
http://caag.state.ca.us/publications/org_crime.pdf.,137748,Johnson v. California,http://courtlistener.org/opinion/137748/johnson-v-california/,2005-02-23,None,225
http://www.corr.ca.gov/,137748,Johnson v. California,http://courtlistener.org/opinion/137748/johnson-v-california/,2005-02-23,None,225
http://www.,137748,Johnson v. California,http://courtlistener.org/opinion/137748/johnson-v-california/,2005-02-23,None,225
http://www.doc.state.ok.us/docs/policies.htm,137748,Johnson v. California,http://courtlistener.org/opinion/137748/johnson-v-california/,2005-02-23,None,225
http://www.law.onu.edu/faculty/streib/documents/JuvDeathDec2004.pdf,137749,Roper v. Simmons,http://courtlistener.org/opinion/137749/roper-v-simmons/,2005-03-01,None,612
http://www.law.onu.edu/faculty/streib/documentsJuvDeathSept302004.pdf,137749,Roper v. Simmons,http://courtlistener.org/opinion/137749/roper-v-simmons/,2005-03-01,None,612
http://www.census.gov/prod/cen2000/phc-1-34.pdf,142882,City of Sherrill v. Oneida Indian Nation of NY,http://courtlistener.org/opinion/142882/city-of-sherrill-v-oneida-indian-nation-of-ny/,2005-03-29,None,48
http://www.eeoc.gov/briefs/meacha.txt,142883,Smith v. City of Jackson,http://courtlistener.org/opinion/142883/smith-v-city-of-jackson/,2005-03-30,None,124
http://www.eeoc.gov/sitkov.txt,142883,Smith v. City of Jackson,http://courtlistener.org/opinion/142883/smith-v-city-of-jackson/,2005-03-30,None,124
http://www.epa.gov/pesticides/regulating/index.htm,142892,Bates v. Dow Agrosciences LLC,http://courtlistener.org/opinion/142892/bates-v-dow-agrosciences-llc/,2005-04-27,None,134
"http://www.epa.gov/opppmsd1/PR_Notices/pr96-4.html,",142892,Bates v. Dow Agrosciences LLC,http://courtlistener.org/opinion/142892/bates-v-dow-agrosciences-llc/,2005-04-27,None,134
"http://www.americanwineries.org/newsroom/winefacts04.htm,",142893,Granholm v. Heald,http://courtlistener.org/opinion/142893/granholm-v-heald/,2005-05-16,None,65
http://www.ftc.gov/os/2003/07/winereport2.pdf,142893,Granholm v. Heald,http://courtlistener.org/opinion/142893/granholm-v-heald/,2005-05-16,None,65
http://www.cato.org/pubs/regulation/regv27n3/v27n3-3.pdf.,142893,Granholm v. Heald,http://courtlistener.org/opinion/142893/granholm-v-heald/,2005-05-16,None,65
http://www.,142895,Johanns v. Livestock Marketing Assn.,http://courtlistener.org/opinion/142895/johanns-v-livestock-marketing-assn/,2005-05-23,None,60
http://tarr.uspto.gov/servlet/tarr?,142895,Johanns v. Livestock Marketing Assn.,http://courtlistener.org/opinion/142895/johanns-v-livestock-marketing-assn/,2005-05-23,None,60
http://www.ojp.usdoj.gov/bjs/pub/pdf/pjim03.pdf.</p><p>Noncompliance,142898,Medellin v. Dretke,http://courtlistener.org/opinion/142898/medellin-v-dretke/,2005-05-23,None,36
http://www.ojp.usdoj.gov/bjs/pub/pdf/pjim03.pdf.</p>,142898,Medellin v. Dretke,http://courtlistener.org/opinion/142898/medellin-v-dretke/,2005-05-23,None,36
http://untreaty.un.org/English/bible/englishinternetbible/partI/chapterIII/treaty31.asp,142898,Medellin v. Dretke,http://courtlistener.org/opinion/142898/medellin-v-dretke/,2005-05-23,None,36
http://www.deathpenaltyinfo.org/article.php?did=198&amp;,142898,Medellin v. Dretke,http://courtlistener.org/opinion/142898/medellin-v-dretke/,2005-05-23,None,36
http://www.drc.state.oh.us/web/DRCORG1.pdf,142900,Cutter v. Wilkinson,http://courtlistener.org/opinion/142900/cutter-v-wilkinson/,2005-05-31,None,212
http://www.nps.gov/moja/planyourvisit/hours.htm;,145221,Salazar v. Buono,http://courtlistener.org/opinion/145221/salazar-v-buono/,2010-04-28,http://www.supremecourt.gov/opinions/09pdf/08-472.pdf,30
http://www.cem.va.gov/hm/hmemb.asp.,145221,Salazar v. Buono,http://courtlistener.org/opinion/145221/salazar-v-buono/,2010-04-28,http://www.supremecourt.gov/opinions/09pdf/08-472.pdf,30
http://www.nps.gov/history/history/online_books/moja/adhi.htm,145221,Salazar v. Buono,http://courtlistener.org/opinion/145221/salazar-v-buono/,2010-04-28,http://www.supremecourt.gov/opinions/09pdf/08-472.pdf,30
http://www.abmc.gov/cemeteries,145221,Salazar v. Buono,http://courtlistener.org/opinion/145221/salazar-v-buono/,2010-04-28,http://www.supremecourt.gov/opinions/09pdf/08-472.pdf,30
http://www.icmelearning.com/jtm,145449,Renico v. Lett,http://courtlistener.org/opinion/145449/renico-v-lett/,2010-05-03,http://www.supremecourt.gov/opinions/09pdf/09-338.pdf,172
http://www.defenselink.mil/news/Jul2004/d20040707review.pdf,145625,Hamdan v. Rumsfeld,http://courtlistener.org/opinion/145625/hamdan-v-rumsfeld/,2006-06-29,http://www.supremecourt.gov/opinions/05pdf/05-184.pdf,102
http://www.whitehouse.gov/news/releases/2005/12/print/200512308.html.14,145625,Hamdan v. Rumsfeld,http://courtlistener.org/opinion/145625/hamdan-v-rumsfeld/,2006-06-29,http://www.supremecourt.gov/opinions/05pdf/05-184.pdf,102
http://www.dod.gov/transcrips/2002/t03212002_t0321sd.html,145625,Hamdan v. Rumsfeld,http://courtlistener.org/opinion/145625/hamdan-v-rumsfeld/,2006-06-29,http://www.supremecourt.gov/opinions/05pdf/05-184.pdf,102
http://www.defenselink.mil/news/Jul2004/d20040707review.pdf(all,145625,Hamdan v. Rumsfeld,http://courtlistener.org/opinion/145625/hamdan-v-rumsfeld/,2006-06-29,http://www.supremecourt.gov/opinions/05pdf/05-184.pdf,102
